heading_error_deg,speed_error_mps,release_delay_s,fuse_error_s,effective_duration_s
-0.4676005163437364,1.8594498725848974,0.08154830620364345,0.07612366550506174,3.716126937128938
-0.2893854448758742,1.271632217575736,0.044898265370906305,0.06880738643130101,3.9197066183690206
-0.5790119441590531,-1.5951412426264915,0.03926087699067941,-0.017929362528887043,4.580087423222791
0.6184545503171471,0.8506695325540563,0.0542253771287935,-0.007042440002379566,4.09720597492019
0.030256000043969934,0.42494953788169876,0.1282446899947006,-0.03240592449418169,4.035216712535524
-0.1648372379735184,-0.8860764465033975,0.1537086230134509,0.02542369877893832,3.57125050387369
0.9658012033545075,0.7235456392926399,0.008019703555108074,0.07226477472073033,3.6622109186417156
-0.03773172928675736,-0.21231876170133654,0.09698448316092381,0.09416164623895022,3.3357511795213908
0.1698496781172124,1.3012553366376427,0.08337259281147234,-0.023331388599857613,4.194330707080871
0.513698763472144,1.9446777147604708,0.08108371134162198,0.025668077238438593,3.7185853100570254
-0.23470128753335953,-0.06049029990157774,0.04726740680612292,0.0355324239157384,4.129011564851122
0.014696436394277842,-1.2967848301143852,0.020141368899193483,0.022541299503659958,4.339334527174083
-0.9381691541158718,0.18692103176627134,0.057425793028862845,-0.03515699500604155,4.566861364557237
0.4308191960113098,-1.3638758717261377,0.04695676098077952,-0.029126244707992112,4.415189968190138
0.05260938591826202,0.24668562371706448,0.022283551668201795,0.05481946137523139,4.038090726522441
-0.638398422129089,-1.6950529044067344,0.07469551578210251,-0.023514538098005595,4.565640866065487
-0.5991878518056226,-0.8184139124538936,0.04695400051893335,-0.03268271224212844,4.580325780307846
-0.19144018576673164,0.7650321619852911,0.10802818157804846,-0.029499738057251135,4.216154926083279
0.5490448376719491,-0.9575845600410915,0.10116779249881953,-0.01915224678651385,3.944768089679028
0.39833707804892776,-0.19255990609187132,0.015372157717154404,-0.084653119631891,4.576032953881893
-1.3782188035785328,-0.6925258729413708,0.046849569472476316,-0.030611013052247428,4.528646773857248
0.0421853276967936,0.9016994199091395,0.10682279130174406,0.052193427230319736,3.5460483590773815
-0.4660713413336698,-1.1782058457021425,0.11755722746038785,-0.061138386995677474,4.509966896755502
-0.3023276134355267,-1.4749483751574546,0.065372576502962,0.0024837894727999382,4.324933708633326
0.4408913742578422,0.6447742941767725,0.03696345799703715,0.00011273986309388983,4.216518013554272
0.5615969639987777,0.7747562145121409,0.06267306008283827,0.008644531480304748,3.946233791276281
-0.4851476598998857,-1.0585601111496,0.011749880866802384,0.04062342142586055,4.409978580915086
-0.12211439374054578,0.049410716917722475,0.028053671388401168,-0.038370718967886165,4.586470540554948
0.23365083412745244,1.1628309171709479,0.03738331806066815,0.06727081318876786,3.788857149061893
-0.696716554548104,0.6802683605215964,0.0638177574385179,-0.023050196740844034,4.580604253260146
-0.3809468081592041,-1.1093679945163608,0.17972016534242038,0.05116970070753185,3.3282617535721375
-0.407475378124402,0.047621325170452825,0.048674931546058786,-0.0011804564800369883,4.4366509184635055
0.9896097439317985,2.3269863212603763,0.0714623712682139,0.05528735439694672,3.3592333960852825
