drone_id,stage,generation,best_score,mean_score
FY3,duration_proxy,110,4.373810323596018,0.9186830063030555
FY3,duration_proxy,111,4.373810323596018,0.9186830063030555
FY3,duration_proxy,112,4.373810323596018,0.9186830063030555
FY3,duration_proxy,113,4.373810323596018,0.9305246599805027
FY3,duration_proxy,114,4.373810323596018,0.9305246599805027
FY3,duration_proxy,115,4.373810323596018,0.9305246599805027
FY3,duration_proxy,116,4.373810323596018,0.9305246599805027
FY3,duration_proxy,117,4.373810323596018,0.9305246599805027
FY3,duration_proxy,118,4.373810323596018,0.9305246599805027
FY3,duration_proxy,119,4.373810323596018,0.9305246599805027
FY3,duration_proxy,120,4.373810323596018,0.9305246599805027
FY3,duration_proxy,121,4.373810323596018,0.9305246599805027
FY3,duration_proxy,122,4.373810323596018,0.9305246599805027
FY3,duration_proxy,123,4.373810323596018,0.9305246599805027
FY3,duration_proxy,124,4.373810323596018,0.9305246599805027
FY3,duration_proxy,125,4.373810323596018,0.9305246599805027
FY3,duration_proxy,126,4.373810323596018,0.9305246599805027
FY3,duration_proxy,127,4.373810323596018,0.9305246599805027
FY3,duration_proxy,128,4.373810323596018,0.9305246599805027
FY3,duration_proxy,129,4.373810323596018,0.9305246599805027
FY3,duration_proxy,130,4.373810323596018,0.9305246599805027
FY3,duration_proxy,131,4.373810323596018,0.9305246599805027
FY3,duration_proxy,132,4.373810323596018,0.9305246599805027
FY3,duration_proxy,133,4.373810323596018,0.9467823515669951
FY3,duration_proxy,134,4.373810323596018,0.9719523298873334
FY3,duration_proxy,135,4.373810323596018,0.9719523298873334
FY3,duration_proxy,136,4.373810323596018,0.9884659005403574
FY3,duration_proxy,137,4.373810323596018,1.0217349485116753
FY3,duration_proxy,138,4.373810323596018,1.0217349485116753
FY3,duration_proxy,139,4.373810323596018,1.0217349485116753
FY3,duration_proxy,140,4.373810323596018,1.0217349485116753
FY3,duration_proxy,141,4.373810323596018,1.0217349485116753
FY3,duration_proxy,142,4.373810323596018,1.0227802061722884
FY3,duration_proxy,143,4.373810323596018,1.0227802061722884
FY3,duration_proxy,144,4.373810323596018,1.0227802061722884
FY3,duration_proxy,145,4.373810323596018,1.0227802061722884
FY3,duration_proxy,146,4.373810323596018,1.0227802061722884
FY3,duration_proxy,147,4.373810323596018,1.0431472382792149
FY3,duration_proxy,148,4.373810323596018,1.0595320281198592
FY3,duration_proxy,149,4.373810323596018,1.0595320281198592
FY3,duration_proxy,150,4.373810323596018,1.0595320281198592
FY3,duration_proxy,151,4.373810323596018,1.0595320281198592
FY3,duration_proxy,152,4.373810323596018,1.0595320281198592
FY3,duration_proxy,153,4.373810323596018,1.0595320281198592
FY3,duration_proxy,154,4.373810323596018,1.0595320281198592
FY3,duration_proxy,155,4.373810323596018,1.0759023968245336
FY3,duration_proxy,156,4.373810323596018,1.0759023968245336
FY3,duration_proxy,157,4.373810323596018,1.0759023968245336
FY3,duration_proxy,158,4.373810323596018,1.0759023968245336
FY3,duration_proxy,159,4.373810323596018,1.0933581867991908
FY3,duration_proxy,160,4.373810323596018,1.1132421572721727
FY3,duration_proxy,161,4.373810323596018,1.1132421572721727
FY3,duration_proxy,162,4.373810323596018,1.138757534911387
FY3,duration_proxy,163,4.373810323596018,1.1468505358559862
FY3,duration_proxy,164,4.373810323596018,1.1468505358559862
FY3,duration_proxy,165,4.373810323596018,1.1468505358559862
FY3,duration_proxy,166,4.373810323596018,1.148718748857225
FY3,duration_proxy,167,4.373810323596018,1.149240387056379
FY3,duration_proxy,168,4.373810323596018,1.149240387056379
FY3,duration_proxy,169,4.373810323596018,1.149240387056379
FY3,duration_proxy,170,4.373810323596018,1.1770785301208926
FY3,duration_proxy,171,4.373810323596018,1.1860810231914112
FY3,duration_proxy,172,4.373810323596018,1.1860810231914112
FY3,duration_proxy,173,4.373810323596018,1.19353536181641
FY3,duration_proxy,174,4.373810323596018,1.19353536181641
FY3,duration_proxy,175,4.373810323596018,1.204308055797408
FY3,duration_proxy,176,4.373810323596018,1.2253271585689391
FY3,duration_proxy,177,4.373810323596018,1.2253271585689391
FY3,duration_proxy,178,4.373810323596018,1.2461859896411316
FY3,duration_proxy,179,4.373810323596018,1.2461859896411316
FY3,duration_proxy,180,4.373810323596018,1.2461859896411316
FY3,duration_proxy,181,4.373810323596018,1.3004932639073787
FY3,duration_proxy,182,4.373810323596018,1.3004932639073787
FY3,duration_proxy,183,4.373810323596018,1.3004932639073787
FY3,duration_proxy,184,4.373810323596018,1.3291966376375444
FY3,duration_proxy,185,4.373810323596018,1.3291966376375444
FY3,duration_proxy,186,4.373810323596018,1.3376964935729936
FY3,duration_proxy,187,4.373810323596018,1.3376964935729936
FY3,duration_proxy,188,4.373810323596018,1.3604505441721513
FY3,duration_proxy,189,4.373810323596018,1.3805799150198912
FY3,duration_proxy,190,4.373810323596018,1.3805799150198912
